file_name,audio_length,transcribe_time,confidence,transcript
357,sample-20-25818-20200502-2059-7789.wav,7.8,4.6,0.7219969034194946,our service is set up to have you guys check out a female down the parking lot of shenanigans 332 West Broadway
358,sample-20-25818-20200502-2129-14781.wav,14.8,7.4,0.5619345903396606,4:15 sorry.
359,sample-20-25818-20200502-2129-14781.wav,14.8,7.4,0.5882862210273743, Stephen Cara Mia the PCC
360,sample-20-25818-20200502-2159-14572.wav,14.6,8.8,0.6648685932159424,Valley sheriff's this one 11 Volvo under 115 negative one guy was grilling burgers in a perfectly legal Grill
361,sample-20-25818-20200502-2159-14572.wav,14.6,8.8,0.6113952398300171, okay investigative Florida Legal Grill 20
362,sample-20-25818-20200502-2229-14847.wav,14.8,6.9,0.7263471484184265,another incident Miranda Lee Road another 6s recently
363,sample-20-25818-20200502-2229-14847.wav,14.8,7.0,0.7623195052146912, Gravel Road at five 3:20
364,sample-20-25818-20200502-2258-11470.wav,11.5,4.1,0.7777215242385864,you have that
365,sample-20-25818-20200502-2258-11470.wav,11.5,4.2,0.7190981507301331, check to Ralph's have a second alarm party
366,sample-20-25818-20200502-2328-6302.wav,6.3,5.4,0.789292573928833,but I think one must first one one three
367,sample-20-25818-20200502-2358-29528.wav,29.5,14.2,0.8367713689804077,3 minutes okay to they have you
368,sample-20-25818-20200502-2358-29528.wav,29.5,14.2,0.6181500554084778, they too they would think you make a mistake okay I'll send you some 311 the street and we're going to gear up for this
369,sample-20-25818-20200502-2358-29528.wav,29.5,14.2,0.7132003903388977, okay for your last warning combined thank you. The this is TP cost
370,sample-21-25818-20200502-1132-25254.wav,25.3,14.4,0.7942608594894409,unknown 13 Park Street Dorchester 13 Park Street apartment number five 11:30 for the time 11:35. 8:14
371,sample-21-25818-20200502-1132-25254.wav,25.3,14.4,0.523093044757843, Charlotte I'm glad because
372,sample-21-25818-20200502-1152-15520.wav,15.5,10.7,0.6287298798561096,Parsons dead
373,sample-21-25818-20200502-1222-14344.wav,14.3,7.1,0.7890814542770386,gotcha. Thank 62nd Street Bar and Grill
374,sample-21-25818-20200502-1222-14344.wav,14.3,7.1,0.6225804686546326, back in their twenties
375,sample-21-25818-20200502-1332-10759.wav,10.8,6.4,0.6183900833129883,answer with 550 Clifton Street auto service
376,sample-21-25818-20200502-1332-10759.wav,10.8,6.4,0.7105023264884949, question Street
377,sample-21-25818-20200502-1401-7503.wav,7.5,7.5,0.6741234660148621,often anyone for you present
378,sample-21-25818-20200502-1431-8509.wav,8.5,4.5,0.6512714624404907,trying to access full two vehicles will last week I would spend
379,sample-21-25818-20200502-1501-4385.wav,4.4,3.2,0.7283591032028198,over to Rodger
380,sample-21-25818-20200502-1531-6054.wav,6.1,5.7,0.5884634852409363,s going to be great 52006 Georgia 762 Hillsdale for cardiac
381,sample-21-25818-20200502-1601-13757.wav,13.8,5.1,0.7438836693763733,the only description was a pale white man
382,sample-21-25818-20200502-1631-14146.wav,14.1,5.3,0.6487933397293091,sir you want on and off
383,sample-21-25818-20200502-1700-12376.wav,12.4,6.7,0.843482494354248,not a hazard
384,sample-21-25818-20200502-1730-10746.wav,10.7,10.3,0.784083902835846,Roxbury hundred forty-two and a known medical 125 Amory Street Roxbury nearest box 2449 Amory Street 1709
385,sample-21-25818-20200502-1800-8768.wav,8.8,4.9,0.7350732684135437,600
386,sample-21-25818-20200502-1800-8768.wav,8.8,4.9,0.6189411878585815, especially after sitting at the
387,sample-21-25818-20200502-1830-6441.wav,6.4,1.5,0.787818193435669,all right
388,sample-21-25818-20200502-1900-2937.wav,2.9,3.4,0.6703847646713257,hi on the other side of me down that Colorado
389,sample-21-25818-20200502-1930-15796.wav,15.8,11.2,0.8201363682746887,21 medical assistance 788 Saratoga Street East Boston letter 21 for medical assistance 788 Saratoga Street East Boston your Xbox and Wordsworth case
390,sample-21-25818-20200502-2059-9465.wav,9.5,6.1,0.7228195071220398,table for five
391,sample-21-25818-20200502-2159-13034.wav,13.0,6.6,0.674114465713501,11 Cleveland place
392,sample-21-25818-20200502-2159-13034.wav,13.0,6.6,0.7668668031692505, Lafayette in the area of expertise one place
393,sample-21-25818-20200502-2328-12535.wav,12.5,10.3,0.6023456454277039,and I actually called twice to call him about a call back for how long
394,sample-21-25818-20200502-2358-4573.wav,4.6,3.8,0.5722096562385559,359 balls
395,sample-22-25818-20200502-1132-3961.wav,4.0,3.2,0.7612549066543579,very much.
396,sample-22-25818-20200502-1152-16623.wav,16.6,9.6,0.7011160254478455,supposed to be making their way out we let them know that you're at the the rear of the building and that's where everybody else responds okay
397,sample-22-25818-20200502-1332-2574.wav,2.6,2.0,0.7317958474159241,now on 1100 Mass Ave outside Stop & Shop
398,sample-22-25818-20200502-1401-18327.wav,18.3,14.1,0.7058328986167908,you got a cruise ever 1034.
399,sample-22-25818-20200502-1401-18327.wav,18.3,14.1,0.7069775462150574, Did you first the traffic off onto the off-ramp Santa coming back on
400,sample-22-25818-20200502-1431-11394.wav,11.4,5.5,0.7058587074279785,it's coming up the same way that surrender myself
401,sample-22-25818-20200502-1501-8004.wav,8.0,2.7,0.6214844584465027,6 or 12:00 afternoon
402,sample-22-25818-20200502-1531-7033.wav,7.0,5.3,0.7963215708732605,tunnel Highway Mattapan nearest box 369 Cummins Highway Atwood Ave 1509
403,sample-22-25818-20200502-1601-11756.wav,11.8,4.8,0.7205425500869751,5 a.m.
404,sample-22-25818-20200502-1631-2238.wav,2.2,2.4,0.6809488534927368,and your board games you guys are all set
405,sample-22-25818-20200502-1700-2311.wav,2.3,4.7,0.6389725804328918,critical 55 and Associate agreements
406,sample-22-25818-20200502-1800-15185.wav,15.2,5.8,0.7037181854248047,and you breathe in strong bolts continuous
407,sample-22-25818-20200502-1800-15185.wav,15.2,5.8,0.6396710276603699, we have the favor returned it on Elliot right now
408,sample-22-25818-20200502-1830-53414.wav,53.4,34.1,0.7112074494361877,"I'm here with all they have is a male 1685, wearing a black shirt does have some sort of mental illness and they do not know how long you've been married sixteen hundred eighty-five pounds Blaster from Mental Health"
409,sample-22-25818-20200502-1830-53414.wav,53.4,34.2,0.6861183643341064,we do have a cruiser is 52
410,sample-22-25818-20200502-1830-53414.wav,53.4,34.2,0.6725544333457947, we're going to have a proof from you have the exit number for the can
411,sample-22-25818-20200502-1900-4645.wav,4.6,2.7,0.6285184025764465,4 hours and laptops
412,sample-22-25818-20200502-1930-2914.wav,2.9,3.1,0.549648106098175,"I went for the first floor,"
413,sample-22-25818-20200502-2059-9807.wav,9.8,9.4,0.75834721326828,you can search instead of condemning check out Cabela's Circle and st. Casimir for guy just a little fire feel the corner there
414,sample-22-25818-20200502-2129-4821.wav,4.8,3.3,0.7522165775299072,directions for the gentleman that came with the Garden Street different calls
415,sample-22-25818-20200502-2159-8255.wav,8.3,5.0,0.6602159142494202,you have a truck coming in
416,sample-22-25818-20200502-2159-8255.wav,8.3,5.0,0.8085709810256958, Daniel
417,sample-22-25818-20200502-2229-8120.wav,8.1,6.0,0.7420612573623657,PL 20 on that but you can't put a Sonic covid-19 Wat
418,sample-22-25818-20200502-2229-8120.wav,8.1,6.0,0.6027436852455139, SpongeBob have
419,sample-22-25818-20200502-2258-10932.wav,10.9,6.4,0.5916895866394043,also station
420,sample-22-25818-20200502-2328-27598.wav,27.6,25.8,0.729505181312561,we're guys where the guys with the cosmic music so we're talking so now we should be open
421,sample-22-25818-20200502-2328-27598.wav,27.6,25.8,0.5790489912033081, but I thank him
422,sample-22-25818-20200502-2328-27598.wav,27.6,25.8,0.7004578113555908," good morning, so all I have is lessens location of its first name"
423,sample-22-25818-20200502-2358-8647.wav,8.6,11.7,0.5395686626434326,"just playing around, component of their elegant arguing"
424,sample-22-25818-20200502-2358-8647.wav,8.6,11.7,0.7587714195251465, Berryville for seven in April
425,sample-23-25818-20200502-1017-8760.wav,8.8,3.4,0.4710419178009033,24
426,sample-23-25818-20200502-1152-6537.wav,6.5,3.4,0.6851202845573425,Black Cow track emails from the past
427,sample-23-25818-20200502-1222-19418.wav,19.4,5.8,0.6479624509811401,Thursday night at 5 today 1 a.m.
428,sample-23-25818-20200502-1332-8345.wav,8.3,5.1,0.8174959421157837,or
429,sample-23-25818-20200502-1401-16892.wav,16.9,4.7,0.571287989616394,Thursday
430,sample-23-25818-20200502-1431-6936.wav,6.9,6.2,0.710928738117218,that's affirmative and the time
431,sample-23-25818-20200502-1501-9077.wav,9.1,5.2,0.8352043628692627,Engine 32 ladder nice an order of natural gas 40 Baldwin Street Charlestown nearest box 4172 Main in Baldwin Street
432,sample-23-25818-20200502-1531-2876.wav,2.9,3.4,0.7130420804023743,he stands for the first half million or
433,sample-23-25818-20200502-1601-7925.wav,7.9,7.9,0.6574898362159729,that can be a summon 1594 I going to make the flip for something that was discussed
434,sample-23-25818-20200502-1631-8900.wav,8.9,4.2,0.6283795833587646,that the moving
435,sample-23-25818-20200502-1631-8900.wav,8.9,4.2,0.7150489091873169, we have to move right now in the message 15%
436,sample-23-25818-20200502-1800-11267.wav,11.3,3.1,0.8874399662017822,drinking and smoking now on the vehicle which
437,sample-23-25818-20200502-1900-7662.wav,7.7,8.5,0.5457788109779358,very involved with black Jockey Hollow Drive
438,sample-23-25818-20200502-1930-13449.wav,13.4,11.5,0.7314002513885498,so I went off you know one of
439,sample-23-25818-20200502-2129-4089.wav,4.1,2.7,0.6569554805755615,2525
440,sample-23-25818-20200502-2258-10315.wav,10.3,2.6,0.7249097228050232,that last okay
441,sample-23-25818-20200502-2328-4065.wav,4.1,3.2,0.6244053244590759,"searching, Florida"
442,sample-23-25818-20200502-2358-3072.wav,3.1,3.1,0.42018866539001465,by for a second bachelor's 3:43.
443,sample-24-25818-20200502-1132-12454.wav,12.5,12.7,0.840120792388916,latitude to respond of a 75 Wayne roads residential Central Station indicating the basement Network Zone nearest box 91314 Fulton Street at 11:15 a.m.
444,sample-24-25818-20200502-1152-4105.wav,4.1,1.6,0.5136581063270569,new episodes 2018
445,sample-24-25818-20200502-1332-14372.wav,14.4,4.1,0.7175166606903076,storage
446,sample-24-25818-20200502-1401-13203.wav,13.2,9.3,0.7703473567962646,461 Wayside Drive home
447,sample-24-25818-20200502-1431-3860.wav,3.9,2.6,0.5154697299003601,sort of thing as well
448,sample-24-25818-20200502-1531-20925.wav,20.9,16.2,0.7054108381271362,how many guests coming up and wants to dance
449,sample-24-25818-20200502-1531-20925.wav,20.9,16.2,0.57472163438797, negatively with the sister wants to play I didn't know that I was twelve and twelve
450,sample-24-25818-20200502-1531-20925.wav,20.9,16.2,0.6401119232177734, shopping all that but
451,sample-24-25818-20200502-1601-4862.wav,4.9,2.0,0.8484830260276794,and then I'll be on the 7th
452,sample-24-25818-20200502-1631-14705.wav,14.7,4.8,0.7932500839233398,several months
453,sample-24-25818-20200502-1830-19723.wav,19.7,5.6,0.8255760073661804,directions now they're going to have to have on Columbus
454,sample-24-25818-20200502-1900-17347.wav,17.3,6.9,0.7910835146903992,lateral a change investigate the barbecue 34 Middle Street South Boston nearest shops 7236 Dorchester and certain streets 1841
455,sample-24-25818-20200502-1930-8967.wav,9.0,7.7,0.6183290481567383,press four and nineteen forty-seven
456,sample-24-25818-20200502-1930-8967.wav,9.0,7.7,0.8111572861671448, 40151 South Worcester even the name is unspeakable
457,sample-24-25818-20200502-2059-16507.wav,16.5,7.0,0.5731123685836792,oo7 are both
458,sample-24-25818-20200502-2129-13581.wav,13.6,8.0,0.5344533324241638,my closing costs a lot of research
459,sample-24-25818-20200502-2129-13581.wav,13.6,8.0,0.8134732246398926, thank you
460,sample-24-25818-20200502-2159-16336.wav,16.3,12.9,0.6730000376701355,Blackjack get a royal blue baseball cap on backwards and forth where backpack also. Mountain biking and found. How do you spell
461,sample-24-25818-20200502-2229-4565.wav,4.6,2.3,0.7076200246810913,want to put it on something
462,sample-24-25818-20200502-2258-13943.wav,13.9,7.1,0.6893831491470337,1971 Dodge Ram Bobby doesn't complain about three thousand and one with the text. Appropriate
463,sample-24-25818-20200502-2258-13943.wav,13.9,7.1,0.6984905004501343, no
464,sample-24-25818-20200502-2328-2983.wav,3.0,1.9,0.6694861650466919,40 Green Apartments number 704 list
465,sample-24-25818-20200502-2358-3979.wav,4.0,1.6,0.6368427276611328,more inclusive
466,sample-24-25818-20200502-2358-3979.wav,4.0,1.7,0.5661317110061646, for July
467,sample-25-25818-20200502-1017-9724.wav,9.7,5.7,0.6199451684951782,except place a pop-up Fox Bravo 5 0 8 16 F250 athletes
468,sample-25-25818-20200502-1132-5595.wav,5.6,6.1,0.7800469994544983,for service online now they're making more money
469,sample-25-25818-20200502-1152-2344.wav,2.3,1.6,0.6012038588523865,a small one more time
470,sample-25-25818-20200502-1222-2100.wav,2.1,1.4,0.6470598578453064,I get another call when you
471,sample-25-25818-20200502-1332-7688.wav,7.7,4.5,0.7964786887168884,medically cleared available one of those people
472,sample-25-25818-20200502-1332-7688.wav,7.7,4.5,0.825206458568573, frankly available Thursday April 13th
473,sample-25-25818-20200502-1401-2309.wav,2.3,0.6,0.7808845639228821,okay thanks very much sir
474,sample-25-25818-20200502-1501-14895.wav,14.9,13.9,0.7848584651947021,1821 121 Clermont Street Red Line Northbound platform is there a number 210-1441 a four-month go ahead and proceed back number
475,sample-25-25818-20200502-1531-2309.wav,2.3,0.9,0.733355700969696,Highway 6
476,sample-25-25818-20200502-1601-30387.wav,30.4,6.6,0.5756626129150391,I'll be on file in here
477,sample-25-25818-20200502-1700-16992.wav,17.0,7.6,0.5022909045219421,the Marlboro Man
478,sample-25-25818-20200502-1730-2787.wav,2.8,4.3,0.7639553546905518,the cat because they said he was assaulted by another
479,sample-25-25818-20200502-1800-10418.wav,10.4,6.4,0.6984695792198181,show me emotion Frank Ocean Army as the problem for one on the one that you use
480,sample-25-25818-20200502-1830-4049.wav,4.0,2.7,0.8421042561531067,schedule an agency Roxbury Jeff
481,sample-25-25818-20200502-1900-11500.wav,11.5,11.3,0.754575788974762,go to 414 North you want to come in
482,sample-25-25818-20200502-1900-11500.wav,11.5,11.3,0.7289698719978333, on your office to 414 North US domestic but still
483,sample-25-25818-20200502-2059-20989.wav,21.0,12.5,0.6668862104415894,boxing is so very
484,sample-25-25818-20200502-2059-20989.wav,21.0,12.5,0.7073537111282349, 6:19 a.m. that also with that Homeless encampment from earlier
485,sample-25-25818-20200502-2129-7423.wav,7.4,4.4,0.8176277875900269,trouble for my voice call me back and covid-19
486,sample-25-25818-20200502-2159-3515.wav,3.5,1.9,0.8104821443557739,such a simple
487,sample-25-25818-20200502-2229-9851.wav,9.9,6.2,0.7125082612037659,and confirm that the windows and the first floor
488,sample-25-25818-20200502-2258-9183.wav,9.2,5.3,0.647197961807251,126 Lexington investigating the motor over there
489,sample-25-25818-20200502-2328-22502.wav,22.5,9.3,0.6413943767547607,2723 1313 you want to give it another shot I just tried it again I was having a little sorry.
490,sample-25-25818-20200502-2328-22502.wav,22.5,9.3,0.6434366703033447, 21
491,sample-26-25818-20200502-1017-6952.wav,7.0,2.8,0.809517502784729,6:20 to 3
492,sample-26-25818-20200502-1017-6952.wav,7.0,2.8,0.9100198745727539, hi
493,sample-26-25818-20200502-1132-28739.wav,28.7,10.5,0.9097895622253418,operation
494,sample-26-25818-20200502-1132-28739.wav,28.7,10.5,0.7665658593177795, traveling erratically High rate of speed we're having them rolling over 1000 mile marker 20 in North
495,sample-26-25818-20200502-1152-15073.wav,15.1,10.8,0.7157593965530396,companies are off at 12 release the SW Pkwy are down. Always probably pretty far for your choice out
496,sample-26-25818-20200502-1332-2620.wav,2.6,0.7,0.885896623134613,okay
497,sample-26-25818-20200502-1401-4222.wav,4.2,3.4,0.7039075493812561,has been some complaints in the neighborhood of the society
498,sample-26-25818-20200502-1431-14017.wav,14.0,4.8,0.6353575587272644,home
499,sample-26-25818-20200502-1501-10601.wav,10.6,8.1,0.6082451939582825,blessed only want to have 580-7587 Boylston Street magnate outside India 440-1442
500,sample-26-25818-20200502-1531-6207.wav,6.2,3.4,0.7535989284515381,95 Northbound 42
501,sample-26-25818-20200502-1601-5924.wav,5.9,4.4,0.6666746735572815,21 to 12:12
502,sample-26-25818-20200502-1631-7123.wav,7.1,6.9,0.7675199508666992,hard time making very patient and I received a message regarding the priest to 3:15
503,sample-26-25818-20200502-1700-9741.wav,9.7,3.6,0.6098907589912415,what's ahead for this morning at 1:40
504,sample-26-25818-20200502-1830-11423.wav,11.4,5.4,0.6954385638237,any clamps on the Glorious to make my way down to the highway you know when the ambulance taking out onto the highway
505,sample-26-25818-20200502-1900-7859.wav,7.9,5.4,0.6784862279891968,for the second person who her anyway
506,sample-26-25818-20200502-1930-2160.wav,2.2,1.8,0.6733201742172241,come on in.
507,sample-26-25818-20200502-2129-9600.wav,9.6,3.7,0.680657684803009,unable to get in touch with the four people
508,sample-26-25818-20200502-2159-14863.wav,14.9,4.0,0.719254195690155,check cashing
509,sample-26-25818-20200502-2229-3546.wav,3.5,3.4,0.59272301197052,a clear figure out scenes
510,sample-26-25818-20200502-2258-10072.wav,10.1,5.4,0.6298040747642517,passing a black male wearing a face mask puffy black North Face and forties after he knocked on the window
511,sample-26-25818-20200502-2328-12109.wav,12.1,3.6,0.5590476989746094,yep
512,sample-26-25818-20200502-2358-3241.wav,3.2,1.7,0.6475896835327148,I want 11th class way
513,sample-27-25818-20200502-1152-3131.wav,3.1,3.2,0.6022564768791199,Chevrolet Silverado miles an hour
514,sample-27-25818-20200502-1401-9632.wav,9.6,6.8,0.7581179738044739,Mark your own country
515,sample-27-25818-20200502-1431-6933.wav,6.9,4.5,0.5640230774879456,51430 cross federal capital the Dover
516,sample-27-25818-20200502-1601-6187.wav,6.2,6.1,0.6031984686851501,bodycon in the roadway Seabridge I took care of his office
517,sample-27-25818-20200502-1631-8513.wav,8.5,8.3,0.6586519479751587,that ladder system instructor multiple times depending on the right side
518,sample-27-25818-20200502-1700-16118.wav,16.1,8.4,0.6889660954475403,should ask you something on a beach is where I am right now so I can transport the gentleman in the in the parking lot at the main interest leave a mail them off thank you
519,sample-27-25818-20200502-1730-12202.wav,12.2,4.8,0.5250473022460938,muscle car fire
520,sample-27-25818-20200502-1800-8018.wav,8.0,5.1,0.7286468148231506,are you sure about that
521,sample-27-25818-20200502-1900-7050.wav,7.0,2.8,0.7465850114822388,21113 Washington Street Dorchester your Xbox three four seven P R square 1842
522,sample-27-25818-20200502-1930-6898.wav,6.9,6.9,0.6185709834098816,we have that ultimate Doctor we had a rally in public free wireless charger
523,sample-27-25818-20200502-2059-2629.wav,2.6,1.1,0.8322986364364624,Fox 4 Points
524,sample-27-25818-20200502-2129-5234.wav,5.2,2.0,0.5263124704360962,yeah we're off of that now
525,sample-27-25818-20200502-2159-9121.wav,9.1,3.1,0.7012057900428772,I have devices that going off the building
526,sample-27-25818-20200502-2159-9121.wav,9.1,3.1,0.8490433096885681, camera
527,sample-27-25818-20200502-2229-3303.wav,3.3,2.8,0.549645185470581,I'm actually outside of 2016
528,sample-27-25818-20200502-2258-16338.wav,16.3,9.3,0.8104139566421509,hold on what's that black male face mask black North Face in his forties
529,sample-27-25818-20200502-2328-4211.wav,4.2,3.2,0.45085838437080383,804-1400
530,sample-27-25818-20200502-2358-12721.wav,12.7,7.0,0.6208907961845398,watching for money in the drive through McDonald's like the pros
531,sample-28-25818-20200502-1017-7781.wav,7.8,3.0,0.723763108253479,for you know their emergency lights and so on
532,sample-28-25818-20200502-1017-7781.wav,7.8,3.0,0.8348008990287781, directions
533,sample-28-25818-20200502-1017-7781.wav,7.8,3.0,0.9125800132751465, thank you
534,sample-28-25818-20200502-1152-4862.wav,4.9,2.1,0.6454779505729675,1l
535,sample-28-25818-20200502-1222-9130.wav,9.1,4.5,0.6825069189071655,they say twice about 30%
536,sample-28-25818-20200502-1401-6923.wav,6.9,5.5,0.7761386632919312,right down to 794 Washington Street at 1345
537,sample-28-25818-20200502-1431-22107.wav,22.1,8.7,0.6413495540618896,yep
538,sample-28-25818-20200502-1531-13745.wav,13.7,11.8,0.6912223696708679,"Rob fine, anything further negative from City Hall to be about 3 minutes ago for an odor outside campus Thursday, Silent Hill"
539,sample-28-25818-20200502-1601-14703.wav,14.7,12.2,0.6781413555145264,so we went down to see another Ram 2004 95 we walked down here and recheck the shop.
540,sample-28-25818-20200502-1601-14703.wav,14.7,12.2,0.871697723865509, You're running that apartment
541,sample-28-25818-20200502-1631-3728.wav,3.7,4.7,0.7374546527862549,Alpha 69069
542,sample-28-25818-20200502-1700-8207.wav,8.2,6.1,0.6213871240615845,I'm looking on the simple to the state house for the Park Street about a part 3 Jason
543,sample-28-25818-20200502-1800-20793.wav,20.8,19.3,0.7074247598648071,travel bags automatic during walking towards the PetSmart and also to the other units responding thinking of you know how to drive with me with the first fifty white males with the beard great performance sure he'd up to about 5 minutes supplies and walk towards the l y
544,sample-28-25818-20200502-1900-7033.wav,7.0,3.1,0.7451243996620178,yeah the vehicles out here so an occupied we're going to just hang in the area see if anybody often to it
545,sample-28-25818-20200502-1930-21993.wav,22.0,18.0,0.6244012713432312,because he's got his back in the direction of Home Free the oppressed left on
546,sample-28-25818-20200502-1930-21993.wav,22.0,18.0,0.6352521777153015, it might have been 1100 if you want to let it has up in the country so they may want to walk over there
547,sample-28-25818-20200502-2129-7090.wav,7.1,5.1,0.8750648498535156,1130 Washington Street
548,sample-28-25818-20200502-2159-9565.wav,9.6,10.1,0.5278750658035278,calling in police or fire off
549,sample-28-25818-20200502-2159-9565.wav,9.6,10.1,0.7660124897956848, you believe the gentleman may have gotten into a car with and
550,sample-28-25818-20200502-2229-6096.wav,6.1,6.6,0.6898030042648315,from going on at a you know something that we need the door bolted to function encloses pretty fast
551,sample-28-25818-20200502-2258-16610.wav,16.6,16.9,0.8051069974899292,one game shapes our Memorial Drive box and 733 Latta fifteen investigator barbecue lunch and case our Memorial Drive Boston your Xbox 9 a.m. freestyle drive folder over pasta 2246
552,sample-28-25818-20200502-2328-31859.wav,31.9,23.4,0.7957555651664734,5399 7th Street. Home okay
553,sample-28-25818-20200502-2328-31859.wav,31.9,23.4,0.7046204805374146, that you can just come a Lyft ride home and then she got thrown out of the car and the call. We did just happen
554,sample-29-25818-20200502-1017-16474.wav,16.5,10.1,0.6565657258033752,I can recite along celebrate setting from Cambridge to Boston
555,sample-29-25818-20200502-1017-16474.wav,16.5,10.1,0.7320757508277893, briefly and what are you at they have fire
556,sample-29-25818-20200502-1132-9054.wav,9.1,7.4,0.8357812166213989,finance an engine test
557,sample-29-25818-20200502-1132-9054.wav,9.1,7.4,0.6555061936378479, and you're all set up for me and 11 nights
558,sample-29-25818-20200502-1152-10954.wav,11.0,7.7,0.7522914409637451,"aggressively panhandling at Hamilton in Tremont he's walking in and out of traffic, can I have another unit Supply that happens with check out"
559,sample-29-25818-20200502-1222-14566.wav,14.6,6.7,0.5811575055122375,directions home
560,sample-29-25818-20200502-1332-21731.wav,21.7,9.4,0.6916220188140869,Northwest Georgia okay
561,sample-29-25818-20200502-1401-4486.wav,4.5,2.4,0.6056948900222778,LAN
562,sample-29-25818-20200502-1431-4732.wav,4.7,4.3,0.5845782160758972,public libraries against the French
563,sample-29-25818-20200502-1431-4732.wav,4.7,4.4,0.7696224451065063, three six Public Library
564,sample-29-25818-20200502-1501-11015.wav,11.0,4.0,0.7329373359680176,Craigslist motorcycle.
565,sample-29-25818-20200502-1601-33259.wav,33.3,17.2,0.7201792001724243,AK tankers that just got off off
566,sample-29-25818-20200502-1601-33259.wav,33.3,17.2,0.6036639213562012, apartments on the west side
567,sample-29-25818-20200502-1601-33259.wav,33.3,17.3,0.7664992809295654, yes plus track somewhere coming down the ramp back to the cross over the apartment complex cleansing that area
568,sample-29-25818-20200502-1631-3336.wav,3.3,2.4,0.6799682378768921,time and thanks for calling nineteen topless people
569,sample-29-25818-20200502-1730-2192.wav,2.2,1.4,0.5659634470939636,very I don't see anybody they going
570,sample-29-25818-20200502-1800-5127.wav,5.1,4.7,0.6764756441116333,it's a 450 want to just login as the 434 it's just log on to 4:30 for example
571,sample-29-25818-20200502-1830-3883.wav,3.9,3.4,0.7275134325027466,I found something I can tell me that
572,sample-29-25818-20200502-1900-3833.wav,3.8,2.3,0.7800307273864746,so what about what's what happened on the 11th what's the nature of the call
573,sample-29-25818-20200502-1930-5539.wav,5.5,5.1,0.689995288848877,you must be one showing x-ray album between
574,sample-29-25818-20200502-2059-5559.wav,5.6,3.2,0.6983121037483215,I she's somewhat alert when he's up and I can't twice because Saudi enough
575,sample-29-25818-20200502-2129-25830.wav,25.8,25.0,0.711361289024353,you guys to check the area 47-49 Inglewood Ave for a record of three emails in that area apparently saying doorbells stealing Amazon packages from home by you took off and we're last shot Englewood and Strathmore Road to be three white females between thirty-five and forty-five years old one has blonde hair black Cherry Hill to Amazon tax
576,sample-29-25818-20200502-2159-24825.wav,24.8,12.9,0.7314673662185669,"that's the one that called in wanting him arrested he was he was on the line and then so she said that she saw you having trouble so maybe that's why she's calling now, yeah I got out of that I don't know if it's my radio you already with a building"
577,sample-29-25818-20200502-2159-24825.wav,24.8,12.9,0.627642810344696, I'll call your apartment just give me one second I'll call you in
578,sample-29-25818-20200502-2229-3195.wav,3.2,1.4,0.6225852370262146,cell phone a quick call
579,sample-29-25818-20200502-2258-23013.wav,23.0,11.4,0.8398832678794861,no matter 26 A Central Station alarm 777-2779 Huntington Avenue Roxbury engine 37 ladder 26 A Central Station alarm 777-2779 Huntington Avenue Roxbury direct box 236 Huntington Ave 70202
580,sample-29-25818-20200502-2328-4083.wav,4.1,1.8,0.7261618971824646,no 55076
581,sample-3-25818-20200502-1017-5337.wav,5.3,2.8,0.6570712327957153,best films 101
582,sample-3-25818-20200502-1132-8510.wav,8.5,5.1,0.6957495212554932,and they want to return into 553
583,sample-3-25818-20200502-1132-8510.wav,8.5,5.1,0.7609879970550537, 553
584,sample-3-25818-20200502-1152-21056.wav,21.1,31.4,0.7468855977058411,my Southwest the last appointment so Linda calling a'bravo 370Z the White mobile home still wages et cetera place to rent active and no direct link
585,sample-3-25818-20200502-1332-7056.wav,7.1,4.6,0.48973721265792847,so that's going to be looking today
586,sample-3-25818-20200502-1332-7056.wav,7.1,4.6,0.6701874136924744, negative book and see if it's on the
587,sample-3-25818-20200502-1401-2040.wav,2.0,1.0,0.719147801399231,yeah we're on the line trying to get from
588,sample-3-25818-20200502-1431-6510.wav,6.5,1.6,0.6922943592071533,73
589,sample-3-25818-20200502-1431-6510.wav,6.5,1.6,0.8139848709106445, hi
590,sample-3-25818-20200502-1501-6967.wav,7.0,4.2,0.658489465713501,or false if it is possible in the driveway.
591,sample-3-25818-20200502-1531-11635.wav,11.6,3.6,0.6266273856163025,we're unavailable 1500
592,sample-3-25818-20200502-1601-15558.wav,15.6,7.9,0.5142863988876343,940-9599
593,sample-3-25818-20200502-1601-15558.wav,15.6,7.9,0.7429752945899963, Georgia I'm twenty-five connector momentarily
594,sample-3-25818-20200502-1631-2563.wav,2.6,3.0,0.7421149611473083,this one's voice is always very
595,sample-3-25818-20200502-1700-22441.wav,22.4,11.9,0.6340700387954712,Thursday
596,sample-3-25818-20200502-1830-12258.wav,12.3,5.7,0.8591954708099365,for a Central Station alarm for a CO detector 780 Albany Street Boston Red Sox 16670 SE Albany Street at 771-1759
597,sample-3-25818-20200502-1900-15785.wav,15.8,9.7,0.7181660532951355,you wanted to call and set in the back hallways and I'm writing on the wall indicating the minimum wage
598,sample-3-25818-20200502-2059-4319.wav,4.3,1.1,0.9128386378288269,got it
599,sample-3-25818-20200502-2129-15544.wav,15.5,12.9,0.7011529803276062,now it's a whole month and someone stole it with his belongings and
600,sample-3-25818-20200502-2129-15544.wav,15.5,12.9,0.7443515062332153, thank you for calling Moe's mail at the end
